series,sector,date,gdp,hours,employment,output_hour,output_employment,desc_bm
abs,Construction,2019-07-01,16967.0,862.0,1439.0,19.7,11790.8,Pembinaan
abs,Services,2019-07-01,208474.0,5358.0,9202.0,38.9,22655.3,Perkhidmatan
abs,Utilities,2019-07-01,9732.0,61.0,103.0,159.5,94485.4,Utiliti
abs,Wholesale and retail trade,2019-07-01,63277.0,1545.0,2554.0,41.0,24775.6,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2019-07-01,12450.0,952.0,1631.0,13.1,7633.4,Makanan & minuman dan penginapan
abs,Transportation and storage,2019-07-01,13472.0,323.0,527.0,41.7,25563.6,Pengangkutan dan penyimpanan
abs,Information and communication,2019-07-01,21504.0,140.0,240.0,153.6,89600.0,Maklumat dan komunikasi
abs,Finance and insurance,2019-07-01,23317.0,216.0,377.0,107.9,61848.8,Kewangan dan insurans
abs,Real estate and business services,2019-07-01,17069.0,676.0,1135.0,25.2,15038.8,Hartanah dan perkhidmatan perniagaan
abs,Other services,2019-07-01,47653.0,1444.0,2636.0,33.0,18077.8,Perkhidmatan lain
abs,Overall,2019-10-01,370552.0,8815.0,15255.0,42.0,24290.5,Keseluruhan
abs,Agriculture,2019-10-01,24519.0,975.0,1857.0,25.1,13203.6,Pertanian
abs,Mining and quarrying,2019-10-01,26622.0,43.0,70.0,619.1,380314.3,Perlombongan dan pengkuarian
abs,Manufacturing,2019-10-01,81729.0,1554.0,2588.0,52.6,31580.0,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2019-10-01,7997.0,251.0,444.0,31.9,18011.3,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2019-10-01,2177.0,12.0,19.0,181.4,114578.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2019-10-01,1534.0,134.0,255.0,11.4,6015.7,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2019-10-01,5308.0,191.0,310.0,27.8,17122.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2019-10-01,24025.0,257.0,407.0,93.5,59029.5,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2019-10-01,9069.0,228.0,364.0,39.8,24914.8,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2019-10-01,22698.0,354.0,583.0,64.1,38933.1,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2019-10-01,8921.0,127.0,207.0,70.2,43096.6,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2019-10-01,16620.0,891.0,1493.0,18.7,11131.9,Pembinaan
abs,Services,2019-10-01,217106.0,5351.0,9246.0,40.6,23481.1,Perkhidmatan
abs,Utilities,2019-10-01,9656.0,62.0,106.0,155.7,91094.3,Utiliti
abs,Wholesale and retail trade,2019-10-01,65599.0,1522.0,2514.0,43.1,26093.5,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2019-10-01,13504.0,992.0,1694.0,13.6,7971.7,Makanan & minuman dan penginapan
abs,Transportation and storage,2019-10-01,14101.0,341.0,554.0,41.4,25453.1,Pengangkutan dan penyimpanan
abs,Information and communication,2019-10-01,21090.0,148.0,250.0,142.5,84360.0,Maklumat dan komunikasi
abs,Finance and insurance,2019-10-01,24315.0,217.0,374.0,112.1,65013.4,Kewangan dan insurans
abs,Real estate and business services,2019-10-01,17985.0,683.0,1140.0,26.3,15776.3,Hartanah dan perkhidmatan perniagaan
abs,Other services,2019-10-01,50858.0,1386.0,2614.0,36.7,19456.0,Perkhidmatan lain
abs,Overall,2020-01-01,344690.0,8611.0,15243.0,40.0,22613.0,Keseluruhan
abs,Agriculture,2020-01-01,22532.0,975.0,1883.0,23.1,11966.0,Pertanian
abs,Mining and quarrying,2020-01-01,25460.0,45.0,74.0,565.8,344054.1,Perlombongan dan pengkuarian
abs,Manufacturing,2020-01-01,76635.0,1509.0,2576.0,50.8,29749.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2020-01-01,6779.0,251.0,445.0,27.0,15233.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2020-01-01,1920.0,12.0,20.0,160.0,96000.0,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2020-01-01,1502.0,136.0,267.0,11.0,5625.5,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2020-01-01,5599.0,186.0,307.0,30.1,18237.8,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2020-01-01,22202.0,246.0,406.0,90.3,54684.7,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2020-01-01,8617.0,223.0,363.0,38.6,23738.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2020-01-01,23641.0,340.0,576.0,69.5,41043.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2020-01-01,6376.0,115.0,191.0,55.4,33382.2,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2020-01-01,15377.0,824.0,1424.0,18.7,10798.5,Pembinaan
abs,Services,2020-01-01,201339.0,5257.0,9284.0,38.3,21686.7,Perkhidmatan
abs,Utilities,2020-01-01,9350.0,60.0,104.0,155.8,89903.8,Utiliti
abs,Wholesale and retail trade,2020-01-01,56956.0,1485.0,2544.0,38.4,22388.4,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2020-01-01,11981.0,947.0,1686.0,12.7,7106.2,Makanan & minuman dan penginapan
abs,Transportation and storage,2020-01-01,12706.0,331.0,564.0,38.4,22528.4,Pengangkutan dan penyimpanan
abs,Information and communication,2020-01-01,21830.0,136.0,231.0,160.5,94502.2,Maklumat dan komunikasi
abs,Finance and insurance,2020-01-01,24231.0,210.0,374.0,115.4,64788.8,Kewangan dan insurans
abs,Real estate and business services,2020-01-01,17163.0,680.0,1154.0,25.2,14872.6,Hartanah dan perkhidmatan perniagaan
abs,Other services,2020-01-01,47121.0,1408.0,2627.0,33.5,17937.2,Perkhidmatan lain
abs,Overall,2020-04-01,290686.0,6237.0,14884.0,46.6,19530.1,Keseluruhan
abs,Agriculture,2020-04-01,24421.0,849.0,1852.0,28.8,13186.3,Pertanian
abs,Mining and quarrying,2020-04-01,21387.0,35.0,75.0,611.1,285160.0,Perlombongan dan pengkuarian
abs,Manufacturing,2020-04-01,64343.0,1077.0,2506.0,59.7,25675.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2020-04-01,8291.0,201.0,443.0,41.2,18715.6,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2020-04-01,1294.0,9.0,17.0,143.8,76117.6,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2020-04-01,997.0,110.0,244.0,9.1,4086.1,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2020-04-01,3683.0,112.0,290.0,32.9,12700.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2020-04-01,19067.0,200.0,404.0,95.3,47195.5,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2020-04-01,6129.0,152.0,360.0,40.3,17025.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2020-04-01,19724.0,233.0,568.0,84.7,34725.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2020-04-01,5157.0,60.0,180.0,86.0,28650.0,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2020-04-01,9003.0,495.0,1364.0,18.2,6600.4,Pembinaan
abs,Services,2020-04-01,168097.0,3781.0,9087.0,44.5,18498.6,Perkhidmatan
abs,Utilities,2020-04-01,9041.0,45.0,103.0,200.9,87776.7,Utiliti
abs,Wholesale and retail trade,2020-04-01,44696.0,1083.0,2557.0,41.3,17479.9,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2020-04-01,7116.0,639.0,1580.0,11.1,4503.8,Makanan & minuman dan penginapan
abs,Transportation and storage,2020-04-01,7269.0,200.0,523.0,36.3,13898.7,Pengangkutan dan penyimpanan
abs,Information and communication,2020-04-01,22162.0,94.0,240.0,235.8,92341.7,Maklumat dan komunikasi
abs,Finance and insurance,2020-04-01,21382.0,168.0,379.0,127.3,56416.9,Kewangan dan insurans
abs,Real estate and business services,2020-04-01,12982.0,466.0,1113.0,27.9,11664.0,Hartanah dan perkhidmatan perniagaan
abs,Other services,2020-04-01,43448.0,1087.0,2591.0,40.0,16768.8,Perkhidmatan lain
abs,Overall,2020-07-01,352137.0,8545.0,15096.0,41.2,23326.5,Keseluruhan
abs,Agriculture,2020-07-01,27938.0,982.0,1877.0,28.5,14884.4,Pertanian
abs,Mining and quarrying,2020-07-01,22009.0,47.0,78.0,468.3,282166.7,Perlombongan dan pengkuarian
abs,Manufacturing,2020-07-01,82446.0,1473.0,2540.0,56.0,32459.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2020-07-01,8354.0,245.0,447.0,34.1,18689.0,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2020-07-01,2357.0,11.0,17.0,214.3,138647.1,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2020-07-01,1426.0,125.0,244.0,11.4,5844.3,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2020-07-01,5369.0,178.0,298.0,30.2,18016.8,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2020-07-01,24068.0,247.0,411.0,97.4,58559.6,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2020-07-01,9151.0,215.0,362.0,42.6,25279.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2020-07-01,23557.0,343.0,575.0,68.7,40968.7,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2020-07-01,8164.0,110.0,185.0,74.2,44129.7,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2020-07-01,14890.0,830.0,1404.0,17.9,10605.4,Pembinaan
abs,Services,2020-07-01,201009.0,5213.0,9197.0,38.6,21855.9,Perkhidmatan
abs,Utilities,2020-07-01,9736.0,60.0,103.0,162.3,94524.3,Utiliti
abs,Wholesale and retail trade,2020-07-01,61931.0,1501.0,2577.0,41.3,24032.2,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2020-07-01,8741.0,871.0,1593.0,10.0,5487.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2020-07-01,11237.0,310.0,523.0,36.2,21485.7,Pengangkutan dan penyimpanan
abs,Information and communication,2020-07-01,22622.0,145.0,248.0,156.0,91217.7,Maklumat dan komunikasi
abs,Finance and insurance,2020-07-01,24659.0,212.0,379.0,116.3,65063.3,Kewangan dan insurans
abs,Real estate and business services,2020-07-01,14456.0,658.0,1139.0,22.0,12691.8,Hartanah dan perkhidmatan perniagaan
abs,Other services,2020-07-01,47627.0,1456.0,2634.0,32.7,18081.6,Perkhidmatan lain
abs,Overall,2020-10-01,358736.0,8578.0,15162.0,41.8,23660.2,Keseluruhan
abs,Agriculture,2020-10-01,24218.0,972.0,1851.0,24.9,13083.7,Pertanian
abs,Mining and quarrying,2020-10-01,24023.0,41.0,68.0,585.9,353279.4,Perlombongan dan pengkuarian
abs,Manufacturing,2020-10-01,84182.0,1510.0,2584.0,55.7,32578.2,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2020-10-01,7457.0,254.0,458.0,29.4,16281.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2020-10-01,2137.0,10.0,17.0,213.7,125705.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2020-10-01,1519.0,133.0,250.0,11.4,6076.0,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2020-10-01,5424.0,177.0,302.0,30.6,17960.3,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2020-10-01,24747.0,252.0,418.0,98.2,59203.3,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2020-10-01,8900.0,223.0,367.0,39.9,24250.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2020-10-01,24439.0,347.0,583.0,70.4,41919.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2020-10-01,9558.0,115.0,189.0,83.1,50571.4,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2020-10-01,14346.0,823.0,1404.0,17.4,10217.9,Pembinaan
abs,Services,2020-10-01,207248.0,5232.0,9255.0,39.6,22393.1,Perkhidmatan
abs,Utilities,2020-10-01,9823.0,60.0,106.0,163.7,92669.8,Utiliti
abs,Wholesale and retail trade,2020-10-01,64978.0,1501.0,2551.0,43.3,25471.6,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2020-10-01,8700.0,913.0,1644.0,9.5,5292.0,Makanan & minuman dan penginapan
abs,Transportation and storage,2020-10-01,10865.0,318.0,546.0,34.2,19899.3,Pengangkutan dan penyimpanan
abs,Information and communication,2020-10-01,22589.0,149.0,254.0,151.6,88933.1,Maklumat dan komunikasi
abs,Finance and insurance,2020-10-01,25830.0,212.0,373.0,121.8,69249.3,Kewangan dan insurans
abs,Real estate and business services,2020-10-01,14165.0,665.0,1141.0,21.3,12414.5,Hartanah dan perkhidmatan perniagaan
abs,Other services,2020-10-01,50299.0,1412.0,2639.0,35.6,19059.9,Perkhidmatan lain
abs,Overall,2021-01-01,343912.0,8538.0,15237.0,40.3,22570.8,Keseluruhan
abs,Agriculture,2021-01-01,22557.0,983.0,1870.0,22.9,12062.6,Pertanian
abs,Mining and quarrying,2021-01-01,24630.0,44.0,74.0,559.8,332837.8,Perlombongan dan pengkuarian
abs,Manufacturing,2021-01-01,81682.0,1488.0,2604.0,54.9,31367.9,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2021-01-01,6760.0,247.0,461.0,27.4,14663.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2021-01-01,2005.0,10.0,18.0,200.5,111388.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2021-01-01,1531.0,133.0,263.0,11.5,5821.3,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2021-01-01,5822.0,173.0,303.0,33.7,19214.5,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2021-01-01,23838.0,253.0,424.0,94.2,56221.7,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2021-01-01,8694.0,223.0,372.0,39.0,23371.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2021-01-01,26146.0,338.0,576.0,77.4,45392.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2021-01-01,6886.0,111.0,189.0,62.0,36433.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2021-01-01,13766.0,809.0,1391.0,17.0,9896.5,Pembinaan
abs,Services,2021-01-01,197340.0,5214.0,9298.0,37.8,21223.9,Perkhidmatan
abs,Utilities,2021-01-01,9523.0,60.0,106.0,158.7,89839.6,Utiliti
abs,Wholesale and retail trade,2021-01-01,57840.0,1476.0,2578.0,39.2,22436.0,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2021-01-01,8357.0,902.0,1630.0,9.3,5127.0,Makanan & minuman dan penginapan
abs,Transportation and storage,2021-01-01,10596.0,327.0,556.0,32.4,19057.6,Pengangkutan dan penyimpanan
abs,Information and communication,2021-01-01,23142.0,140.0,241.0,165.3,96024.9,Maklumat dan komunikasi
abs,Finance and insurance,2021-01-01,26940.0,213.0,375.0,126.5,71840.0,Kewangan dan insurans
abs,Real estate and business services,2021-01-01,14223.0,651.0,1126.0,21.8,12631.4,Hartanah dan perkhidmatan perniagaan
abs,Other services,2021-01-01,46720.0,1445.0,2685.0,32.3,17400.4,Perkhidmatan lain
abs,Overall,2021-04-01,338160.0,8312.0,15207.0,40.7,22237.1,Keseluruhan
abs,Agriculture,2021-04-01,24050.0,991.0,1886.0,24.3,12751.9,Pertanian
abs,Mining and quarrying,2021-04-01,24073.0,43.0,74.0,559.8,325310.8,Perlombongan dan pengkuarian
abs,Manufacturing,2021-04-01,81516.0,1424.0,2577.0,57.2,31632.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2021-04-01,8117.0,248.0,464.0,32.7,17493.5,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2021-04-01,2004.0,10.0,17.0,200.4,117882.4,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2021-04-01,1381.0,125.0,258.0,11.0,5352.7,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2021-04-01,5109.0,154.0,286.0,33.2,17863.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2021-04-01,24441.0,250.0,425.0,97.8,57508.2,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2021-04-01,8162.0,202.0,358.0,40.4,22798.9,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2021-04-01,24918.0,330.0,585.0,75.5,42594.9,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2021-04-01,7384.0,105.0,183.0,70.3,40349.7,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2021-04-01,12634.0,754.0,1390.0,16.8,9089.2,Pembinaan
abs,Services,2021-04-01,191669.0,5101.0,9279.0,37.6,20656.2,Perkhidmatan
abs,Utilities,2021-04-01,9703.0,58.0,105.0,167.3,92409.5,Utiliti
abs,Wholesale and retail trade,2021-04-01,54297.0,1436.0,2590.0,37.8,20964.1,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2021-04-01,7765.0,884.0,1634.0,8.8,4752.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2021-04-01,9996.0,301.0,522.0,33.2,19149.4,Pengangkutan dan penyimpanan
abs,Information and communication,2021-04-01,23399.0,143.0,247.0,163.6,94732.8,Maklumat dan komunikasi
abs,Finance and insurance,2021-04-01,26299.0,211.0,375.0,124.6,70130.7,Kewangan dan insurans
abs,Real estate and business services,2021-04-01,13393.0,635.0,1122.0,21.1,11936.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2021-04-01,46816.0,1433.0,2683.0,32.7,17449.1,Perkhidmatan lain
abs,Overall,2021-07-01,337421.0,8214.0,15275.0,41.1,22089.8,Keseluruhan
abs,Agriculture,2021-07-01,27315.0,997.0,1889.0,27.4,14460.0,Pertanian
abs,Mining and quarrying,2021-07-01,21207.0,44.0,76.0,482.0,279039.5,Perlombongan dan pengkuarian
abs,Manufacturing,2021-07-01,81670.0,1430.0,2612.0,57.1,31267.2,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2021-07-01,8402.0,250.0,469.0,33.6,17914.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2021-07-01,1405.0,10.0,18.0,140.5,78055.6,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2021-07-01,1346.0,126.0,256.0,10.7,5257.8,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2021-07-01,4694.0,156.0,300.0,30.1,15646.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2021-07-01,27128.0,251.0,424.0,108.1,63981.1,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2021-07-01,7851.0,200.0,363.0,39.3,21628.1,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2021-07-01,25233.0,335.0,593.0,75.3,42551.4,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2021-07-01,5610.0,102.0,188.0,55.0,29840.4,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2021-07-01,11830.0,699.0,1374.0,16.9,8609.9,Pembinaan
abs,Services,2021-07-01,192122.0,5046.0,9323.0,38.1,20607.3,Perkhidmatan
abs,Utilities,2021-07-01,9566.0,55.0,105.0,173.9,91104.8,Utiliti
abs,Wholesale and retail trade,2021-07-01,55437.0,1442.0,2624.0,38.4,21126.9,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2021-07-01,7273.0,910.0,1643.0,8.0,4426.7,Makanan & minuman dan penginapan
abs,Transportation and storage,2021-07-01,9908.0,294.0,518.0,33.7,19127.4,Pengangkutan dan penyimpanan
abs,Information and communication,2021-07-01,23979.0,144.0,251.0,166.5,95533.9,Maklumat dan komunikasi
abs,Finance and insurance,2021-07-01,25749.0,207.0,374.0,124.4,68847.6,Kewangan dan insurans
abs,Real estate and business services,2021-07-01,12337.0,613.0,1116.0,20.1,11054.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2021-07-01,47874.0,1381.0,2692.0,34.7,17783.8,Perkhidmatan lain
abs,Overall,2021-10-01,371388.0,8775.0,15441.0,42.3,24052.1,Keseluruhan
abs,Agriculture,2021-10-01,24921.0,983.0,1849.0,25.4,13478.1,Pertanian
abs,Mining and quarrying,2021-10-01,23807.0,45.0,76.0,529.0,313250.0,Perlombongan dan pengkuarian
abs,Manufacturing,2021-10-01,91857.0,1575.0,2678.0,58.3,34300.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2021-10-01,8236.0,272.0,483.0,30.3,17051.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2021-10-01,2342.0,10.0,18.0,234.2,130111.1,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2021-10-01,1579.0,138.0,268.0,11.4,5891.8,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2021-10-01,5716.0,183.0,308.0,31.2,18558.4,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2021-10-01,26380.0,261.0,426.0,101.1,61924.9,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2021-10-01,9395.0,228.0,375.0,41.2,25053.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2021-10-01,28448.0,368.0,608.0,77.3,46789.5,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2021-10-01,9761.0,116.0,193.0,84.1,50575.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2021-10-01,12609.0,811.0,1386.0,15.5,9097.4,Pembinaan
abs,Services,2021-10-01,213986.0,5361.0,9451.0,39.9,22641.6,Perkhidmatan
abs,Utilities,2021-10-01,10230.0,62.0,106.0,165.0,96509.4,Utiliti
abs,Wholesale and retail trade,2021-10-01,66113.0,1541.0,2666.0,42.9,24798.6,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2021-10-01,9227.0,945.0,1658.0,9.8,5565.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2021-10-01,12103.0,325.0,543.0,37.2,22289.1,Pengangkutan dan penyimpanan
abs,Information and communication,2021-10-01,24081.0,152.0,259.0,158.4,92976.8,Maklumat dan komunikasi
abs,Finance and insurance,2021-10-01,26783.0,213.0,373.0,125.7,71804.3,Kewangan dan insurans
abs,Real estate and business services,2021-10-01,13467.0,655.0,1130.0,20.6,11917.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2021-10-01,51982.0,1468.0,2717.0,35.4,19132.1,Perkhidmatan lain
abs,Overall,2022-01-01,361453.0,8935.0,15575.0,40.5,23207.3,Keseluruhan
abs,Agriculture,2022-01-01,22924.0,987.0,1854.0,23.2,12364.6,Pertanian
abs,Mining and quarrying,2022-01-01,24377.0,45.0,76.0,541.7,320750.0,Perlombongan dan pengkuarian
abs,Manufacturing,2022-01-01,87174.0,1589.0,2702.0,54.9,32262.8,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2022-01-01,7097.0,278.0,486.0,25.5,14602.9,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2022-01-01,2122.0,11.0,18.0,192.9,117888.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2022-01-01,1605.0,145.0,278.0,11.1,5773.4,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2022-01-01,6222.0,183.0,309.0,34.0,20135.9,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2022-01-01,23748.0,264.0,435.0,90.0,54593.1,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2022-01-01,9159.0,227.0,379.0,40.3,24166.2,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2022-01-01,30160.0,361.0,600.0,83.5,50266.7,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2022-01-01,7062.0,120.0,196.0,58.8,36030.6,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2022-01-01,12938.0,827.0,1382.0,15.6,9361.8,Pembinaan
abs,Services,2022-01-01,210226.0,5487.0,9561.0,38.3,21987.9,Perkhidmatan
abs,Utilities,2022-01-01,9704.0,63.0,107.0,154.0,90691.6,Utiliti
abs,Wholesale and retail trade,2022-01-01,60368.0,1576.0,2704.0,38.3,22325.4,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2022-01-01,10479.0,977.0,1694.0,10.7,6186.0,Makanan & minuman dan penginapan
abs,Transportation and storage,2022-01-01,13234.0,338.0,559.0,39.2,23674.4,Pengangkutan dan penyimpanan
abs,Information and communication,2022-01-01,24548.0,149.0,252.0,164.8,97412.7,Maklumat dan komunikasi
abs,Finance and insurance,2022-01-01,26711.0,215.0,373.0,124.2,71611.3,Kewangan dan insurans
abs,Real estate and business services,2022-01-01,15481.0,672.0,1134.0,23.0,13651.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2022-01-01,49701.0,1497.0,2738.0,33.2,18152.3,Perkhidmatan lain
abs,Overall,2022-04-01,368117.0,8939.0,15701.0,41.2,23445.4,Keseluruhan
abs,Agriculture,2022-04-01,23666.0,1002.0,1872.0,23.6,12642.1,Pertanian
abs,Mining and quarrying,2022-04-01,23667.0,45.0,76.0,525.9,311407.9,Perlombongan dan pengkuarian
abs,Manufacturing,2022-04-01,89038.0,1585.0,2705.0,56.2,32916.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2022-04-01,8319.0,275.0,489.0,30.3,17012.3,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2022-04-01,2584.0,10.0,18.0,258.4,143555.6,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2022-04-01,1478.0,144.0,274.0,10.3,5394.2,"Produk tekstil, pakaian dan kulit"
